id,Lon,Lat,IsoCorrAnomaly,MeanCurv,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,Moho_Lloyd_Aus17_Afr,Moho_AN1_Shen_Aus17_Afr,Topo,Tectonics,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,Sus_Lloyd_Aus17_Afr,Sus_AN1_Shen_Aus17_Afr,Bz5,Bz400,Curie,Methane,IceTopography
109972,102.40469,19,-34.22113202,-0.010001789,-0.651565444,62.09633326,62.09633326,62.09633326,62.09633326,38.16473426,38.16473426,38.16473426,38.16473426,38.16473426,38.16473426,1112.404101,3.1011725,767.1461502,103.8475482,952.3353285,506.3720292,720.82365,99999,0.010247554,0.01024384,0.01024384,0.01024384,0.01024384,0.01024384,-15.22182087,-6.480685627,29.14655734,1819.546838,0
109973,102.93255,19,-32.71217096,-0.011983598,-0.673532359,66.04950592,66.04950592,66.04950592,66.04950592,38.23027805,38.23027805,38.23027805,38.23027805,38.23027805,38.23027805,1129.738501,3.2331375,814.7404085,149.8626349,1007.587978,468.0394352,700.3448148,99999,0.011404578,0.011398599,0.011398599,0.011398599,0.011398599,0.011398599,-25.16975098,-6.719995273,29.49807302,1819.176227,0
109974,103.46041,19,-25.10375743,-0.012628483,-0.661636978,69.93842603,69.93842603,69.93842603,69.93842603,38.26722909,38.26722909,38.26722909,38.26722909,38.26722909,38.26722909,371.4409001,3.3651025,862.7492658,196.2694453,1062.854927,414.5144264,662.2423706,99999,0.011399543,0.011406215,0.011406215,0.011406215,0.011406215,0.011406215,-25.58581838,-7.015767267,29.28416015,1818.828111,0
109975,103.98827,19,-16.60177498,-0.01213453,-0.643888386,73.49817776,73.49817776,73.49817776,73.49817776,38.07469171,38.07469171,38.07469171,38.07469171,38.07469171,38.07469171,1315.989496,3.4970675,912.2962005,219.9155525,1118.26835,362.088025,621.5580701,99999,0.011296277,0.011297272,0.011297272,0.011297272,0.011297272,0.011297272,-28.99206078,-7.368277749,28.98741207,1819.2124,0
110642,96.352941,19.5,-10.96569357,0.001558537,0.055842526,63.75481465,63.75481465,63.75481465,63.75481465,34.60353125,34.60353125,34.60353125,34.60353125,34.60353125,34.60353125,106.9263699,3,479.7794109,47.3770628,349.055871,-24.71998083,201.6000764,99999,0.016823334,0.016829761,0.016829761,0.016829761,0.016829761,0.016829761,-42.26132262,0.790448604,27.16110884,1823.034069,0
110643,96.882353,19.5,-19.85643177,0.001670708,0.062190695,57.00894006,57.00894006,57.00894006,57.00894006,34.62588378,34.62588378,34.62588378,34.62588378,34.62588378,34.62588378,1229.117819,3,484.2382408,80.16853276,398.7676565,-9.095876745,237.0534739,99999,0.014990437,0.015006671,0.015006671,0.015006671,0.015006671,0.015006671,-46.84938167,-0.342367796,26.71342536,1823.541863,0
110644,97.411765,19.5,-22.33931886,0.000127716,0.006227752,51.74782147,51.74782147,51.74782147,51.74782147,34.68941266,34.68941266,34.68941266,34.68941266,34.68941266,34.68941266,396.0867009,3,491.4911916,129.652669,449.538264,33.86061261,280.3318483,99999,0.01495703,0.014967753,0.014967753,0.014967753,0.014967753,0.014967753,-33.93393111,-1.414282312,26.96258351,1824.534511,0
110645,97.941176,19.5,-22.99139234,-0.002099148,-0.083878178,50.94096737,50.94096737,50.94096737,50.94096737,34.92499978,34.92499978,34.92499978,34.92499978,34.92499978,34.92499978,978.0916813,3,508.2294128,183.0323,501.8087714,84.73172103,325.8458417,55893.17851,0.014856504,0.014878561,0.014878561,0.014878561,0.014878561,0.014878561,-21.24589403,-2.386081408,27.41083818,1824.574686,0
110650,100.58824,19.5,-18.32104535,-0.004439745,-0.294521234,51.51649419,51.51649419,51.51649419,51.51649419,37.02912186,37.02912186,37.02912186,37.02912186,37.02912186,37.02912186,1010.6964,3,653.3797813,85.37988644,769.897535,352.506363,579.0276191,8827.799544,0.011293356,0.011286914,0.011286914,0.011286914,0.011286914,0.011286914,-53.42359578,-5.746144713,27.96879443,1821.483607,0
110651,101.11765,19.5,-18.5565638,-0.004918259,-0.383161947,52.75350416,52.75350416,52.75350416,52.75350416,37.38382559,37.38382559,37.38382559,37.38382559,37.38382559,37.38382559,866.4359965,3,693.4561247,39.42180386,824.4797254,407.1414814,629.323286,61766.01271,0.012683747,0.012670923,0.012670923,0.012670923,0.012670923,0.012670923,-47.13238345,-6.127931221,28.10058062,1821.079117,0
110652,101.64706,19.5,-21.70162199,-0.006312776,-0.51591028,54.31439182,54.31439182,54.31439182,54.31439182,37.70029397,37.70029397,37.70029397,37.70029397,37.70029397,37.70029397,758.0741999,3,734.5471768,16.86832037,879.1354368,454.3941861,677.5970024,99999,0.012576397,0.012569076,0.012569076,0.012569076,0.012569076,0.012569076,-29.58955387,-6.427971318,28.2536142,1820.76611,0
110653,102.17647,19.5,-24.55540309,-0.008166546,-0.601626507,56.71734823,56.71734823,56.71734823,56.71734823,37.91735199,37.91735199,37.91735199,37.91735199,37.91735199,37.91735199,749.7211002,3.06617625,778.2764299,55.1658396,933.9822999,482.4529161,711.5624528,99999,0.010153407,0.010147469,0.010147469,0.010147469,0.010147469,0.010147469,-26.76135797,-6.676652791,28.3596607,1820.69095,0
110654,102.70588,19.5,-26.82663003,-0.010042969,-0.626165185,59.40399909,59.40399909,59.40399909,59.40399909,38.08911694,38.08911694,38.08911694,38.08911694,38.08911694,38.08911694,1134.762402,3.264705,823.035083,97.55831279,988.80858,478.1678968,716.9113711,99999,0.010536427,0.0105339,0.0105339,0.0105339,0.0105339,0.0105339,-34.68722918,-6.910993131,28.37173299,1820.510564,0
110655,103.23529,19.5,-27.40151839,-0.011096241,-0.618091005,62.53646142,62.53646142,62.53646142,62.53646142,38.18970613,38.18970613,38.18970613,38.18970613,38.18970613,38.18970613,1133.5262,3.46323375,869.411386,146.3857989,1043.602515,423.0563126,700.0699537,99999,0.011406721,0.011403881,0.011403881,0.011403881,0.011403881,0.011403881,-31.27885611,-7.163415665,28.38870126,1820.164819,0
110656,103.76471,19.5,-25.85590024,-0.011308928,-0.609534993,66.03373872,66.03373872,66.03373872,66.03373872,38.17117651,38.17117651,38.17117651,38.17117651,38.17117651,38.17117651,1236.017801,3.66176625,916.7680115,178.6354166,1098.79455,368.0760424,655.4890673,99999,0.011036424,0.011030574,0.011030574,0.011030574,0.011030574,0.011030574,-18.55427426,-7.449513996,28.41179007,1819.995401,0
110657,104.29412,19.5,-24.39329144,-0.01014796,-0.58654348,69.89569888,69.89569888,69.89569888,69.89569888,38.03352878,38.03352878,38.03352878,38.03352878,38.03352878,38.03352878,744.0023998,3.75,965.1031704,194.3059478,1154.3826,313.2291632,610.4191759,99999,0.01110809,0.011100688,0.011100688,0.011100688,0.011100688,0.011100688,-21.38645286,-7.758277716,28.18689085,1820.002316,0
110658,104.82353,19.5,-22.99706506,-0.008270127,-0.536412235,71.50904014,71.50904014,71.50904014,71.50904014,37.60470479,37.60470479,37.60470479,37.60470479,37.60470479,37.60470479,546.0709009,3.75,1014.34419,177.1381889,1208.353,258.8028788,564.957417,67638.66202,0.010574977,0.010561302,0.010561302,0.010561302,0.010561302,0.010561302,-45.61488765,-8.051088812,27.76360661,1821.241543,0
110659,105.35294,19.5,-18.0757753,-0.006803251,-0.470648498,71.69146105,71.69146105,71.69146105,71.69146105,36.99058927,36.99058927,36.99058927,36.99058927,36.99058927,36.99058927,215.4513992,3.75,1064.161658,139.0736131,1261.294,204.6442423,513.9132056,14685.65447,0.011431239,0.011425623,0.011425623,0.011425623,0.011425623,0.011425623,-64.09394306,-8.273052796,27.40280253,1823.26496,0
111321,96.106195,20,-12.57682223,0.000624892,0.023124251,80.75513725,80.75513725,80.75513725,80.75513725,34.08497864,34.08497864,34.08497864,34.08497864,34.08497864,34.08497864,360.7132995,3,536.5993335,54.05718936,330.9175121,-8.013305751,137.1690141,99999,0.017072043,0.017112094,0.017112094,0.017112094,0.017112094,0.017112094,-45.65370847,1.533019098,26.55456397,1824.30086,0
111322,96.637168,20,-18.91081682,0.001999147,0.076727659,65.88215047,65.88215047,65.88215047,65.88215047,34.05017732,34.05017732,34.05017732,34.05017732,34.05017732,34.05017732,667.9174362,3,536.3508804,66.40518412,382.6305247,-36.46870595,179.7939379,99999,0.015538782,0.015567583,0.015567583,0.015567583,0.015567583,0.015567583,-56.5185956,0.372350826,26.0831954,1824.347416,0
111323,97.168142,20,-21.70150893,0.001129746,0.046427029,57.36623648,57.36623648,57.36623648,57.36623648,34.16699124,34.16699124,34.16699124,34.16699124,34.16699124,34.16699124,930.7292614,3,542.934971,118.5866528,435.7810172,7.742843833,224.9101328,99999,0.015395922,0.015437148,0.015437148,0.015437148,0.015437148,0.015437148,-43.55672266,-0.748572936,26.02190906,1825.247129,0
111324,97.699115,20,-16.8461262,-0.000809832,-0.031857353,52.06459759,52.06459759,52.06459759,52.06459759,34.37440224,34.37440224,34.37440224,34.37440224,34.37440224,34.37440224,456.100052,3,553.441611,171.7187968,489.2699046,55.49059318,275.4019496,90045.90798,0.015302942,0.015336129,0.015336129,0.015336129,0.015336129,0.015336129,-31.00760792,-1.778746782,26.8455356,1825.598302,0
111325,98.230088,20,-18.61324547,-0.002971367,-0.123638413,52.12005176,52.12005176,52.12005176,52.12005176,34.73280861,34.73280861,34.73280861,34.73280861,34.73280861,34.73280861,774.4835203,3,570.4858476,226.435562,543.3229495,109.1321413,326.9229445,63504.34594,0.015563351,0.015592416,0.015592416,0.015592416,0.015592416,0.015592416,-23.60462283,-2.704636276,27.58113423,1825.035245,0
111326,98.761062,20,-29.04059923,-0.004753837,-0.200423771,52.21791876,52.21791876,52.21791876,52.21791876,35.15387098,35.15387098,35.15387098,35.15387098,35.15387098,35.15387098,801.9872781,3,591.863739,243.859728,597.6110584,163.0413794,379.7898907,50010.07584,0.015785698,0.015801838,0.015801838,0.015801838,0.015801838,0.015801838,-12.53167705,-3.533823951,28.20162037,1824.659475,0
111327,99.292035,20,-27.98792959,-0.005677935,-0.251504064,52.35963599,52.35963599,52.35963599,52.35963599,35.63971176,35.63971176,35.63971176,35.63971176,35.63971176,35.63971176,452.46685,3,617.7221144,222.727009,652.141992,217.2271757,433.1917545,50005.45249,0.015462034,0.015464647,0.015464647,0.015464647,0.015464647,0.015464647,-2.624909795,-4.276957797,28.12259225,1824.477342,0
111328,99.823009,20,-17.54249922,-0.005727696,-0.283430692,52.55382964,52.55382964,52.55382964,52.55382964,36.09486782,36.09486782,36.09486782,36.09486782,36.09486782,36.09486782,433.4556801,3,647.7473625,185.3695035,706.5599731,271.5584246,487.0314616,50002.99253,0.014975655,0.014969775,0.014969775,0.014969775,0.014969775,0.014969775,-9.144787893,-4.936548732,27.47123337,1823.981899,0
111329,100.35398,20,-16.48406997,-0.00547913,-0.320387863,52.78180806,52.78180806,52.78180806,52.78180806,36.53026489,36.53026489,36.53026489,36.53026489,36.53026489,36.53026489,559.1445983,3,680.4551793,137.566183,760.9048582,325.9829481,538.5770702,50001.92547,0.012238189,0.012233782,0.012233782,0.012233782,0.012233782,0.012233782,-28.82349239,-5.506493209,27.24834218,1823.28474,0
111330,100.88496,20,-20.11919992,-0.005524341,-0.390378957,53.40411648,53.40411648,53.40411648,53.40411648,36.9156234,36.9156234,36.9156234,36.9156234,36.9156234,36.9156234,856.7567999,3,716.9746522,90.38953675,814.7502212,380.7741136,588.9766295,69248.6188,0.013722412,0.013717162,0.013717162,0.013717162,0.013717162,0.013717162,-39.41433208,-5.979336328,27.23968406,1822.9933,0
111331,101.41593,20,-17.29312608,-0.006190123,-0.491958729,54.17598304,54.17598304,54.17598304,54.17598304,37.28199197,37.28199197,37.28199197,37.28199197,37.28199197,37.28199197,779.6655986,3,754.9390072,43.45178706,868.4047494,435.7029666,634.4759908,95795.72127,0.013587962,0.01358891,0.01358891,0.01358891,0.01358891,0.01358891,-33.30902675,-6.356121038,27.48586938,1822.855761,0
111332,101.9469,20,-12.67999912,-0.007336066,-0.575031152,55.4056219,55.4056219,55.4056219,55.4056219,37.61931265,37.61931265,37.61931265,37.61931265,37.61931265,37.61931265,590.9949971,3,796.1433872,43.60612678,922.394439,468.9795092,678.6202935,99999,0.01280575,0.012809197,0.012809197,0.012809197,0.012809197,0.012809197,-27.93845699,-6.65152353,27.80254054,1822.600033,0
111333,102.47788,20,-17.68506183,-0.008691102,-0.600956567,56.7214008,56.7214008,56.7214008,56.7214008,37.95117515,37.95117515,37.95117515,37.95117515,37.95117515,37.95117515,1303.809602,3.23894,837.9580622,52.61951286,976.4481965,498.1834092,711.2313515,99999,0.011387211,0.011393007,0.011393007,0.011393007,0.011393007,0.011393007,-33.24152445,-6.893225653,27.53777122,1822.322066,0
111334,103.00885,20,-23.74838664,-0.00992068,-0.601624661,58.76160485,58.76160485,58.76160485,58.76160485,38.26267791,38.26267791,38.26267791,38.26267791,38.26267791,38.26267791,702.1469996,3.504425,882.5451729,100.2188257,1021.341636,446.5813776,741.2296657,99999,0.012001849,0.011994599,0.011994599,0.011994599,0.011994599,0.011994599,-31.70628897,-7.115462066,27.21963722,1822.152495,0
111335,103.53982,20,-29.20017374,-0.010536165,-0.596239802,60.88999273,60.88999273,60.88999273,60.88999273,38.54701461,38.54701461,38.54701461,38.54701461,38.54701461,38.54701461,1107.787602,3.76991,927.4260556,146.3216448,1065.96434,391.4905816,692.7308516,99999,0.010901969,0.010892823,0.010892823,0.010892823,0.010892823,0.010892823,-10.63165579,-7.34869072,27.56444648,1821.991498,0
111336,104.0708,20,-33.1787936,-0.0099455,-0.579589667,63.71768242,63.71768242,63.71768242,63.71768242,38.50719071,38.50719071,38.50719071,38.50719071,38.50719071,38.50719071,1402.761999,4,974.4443443,153.27748,1112.1596,336.6934391,643.3048515,99999,0.012056265,0.012011057,0.012011057,0.012011057,0.012011057,0.012011057,5.877036672,-7.601479545,27.80216448,1821.878134,0
111337,104.60177,20,-27.58168065,-0.008362812,-0.541671933,66.20132547,66.20132547,66.20132547,66.20132547,38.30962413,38.30962413,38.30962413,38.30962413,38.30962413,38.30962413,590.9994014,4,1021.716169,151.7379342,1158.35399,282.055074,587.8593852,89820.53936,0.010879815,0.010851869,0.010851869,0.010851869,0.010851869,0.010851869,-7.582553156,-7.854566612,27.34378601,1821.994518,0
111338,105.13274,20,-21.28420474,-0.006661558,-0.486539281,67.23422704,67.23422704,67.23422704,67.23422704,37.44679788,37.44679788,37.44679788,37.44679788,37.44679788,37.44679788,386.1174009,4,1070.060981,114.3709214,1204.54838,228.0819768,532.4141782,36715.91869,0.012509522,0.012469856,0.012469856,0.012469856,0.012469856,0.012469856,-39.18771846,-8.066078985,27,1823.079824,0
111339,105.66372,20,-12.88542904,-0.006362396,-0.497776949,67.7137571,67.7137571,67.7137571,67.7137571,36.57904367,36.57904367,36.57904367,36.57904367,36.57904367,36.57904367,11,4,1118.88968,82.4894617,1247.1418,175.1974182,476.9687047,-9.742713274,0.012808058,0.012791674,0.012791674,0.012791674,0.012791674,0.012791674,-53.09086564,-8.187723271,27,1824.150821,0
111340,106.19469,20,-12.60147888,-0.008046922,-0.608423195,66.9519238,66.9519238,66.9519238,66.9519238,35.70028795,35.70028795,35.70028795,35.70028795,35.70028795,35.70028795,-0.272099984,4,1168.80086,62.91525226,1281.65485,124.7579215,421.5266164,8.450231617,0.013292191,0.013299434,0.013299434,0.013299434,0.013299434,0.013299434,-35.07623774,-8.182129998,27.04849388,1825.189654,0
111999,96.390533,20.5,-16.39752087,0.001962049,0.078407813,80.20800355,80.20800355,80.20800355,80.20800355,33.47860869,33.47860869,33.47860869,33.47860869,33.47860869,33.47860869,806.0644602,3,590.80354,59.85571506,364.2935495,-44.95412733,139.3716706,99999,0.016012311,0.016045135,0.016045135,0.016045135,0.016045135,0.016045135,-41.89808027,1.252012015,26.38312912,1825.352701,0
112000,96.923077,20.5,-23.33219423,0.001780471,0.074007157,65.98908049,65.98908049,65.98908049,65.98908049,33.5953836,33.5953836,33.5953836,33.5953836,33.5953836,33.5953836,884.67307,3,594.996158,105.0307761,419.8269381,-19.53345508,188.3018139,99999,0.015842971,0.015889782,0.015889782,0.015889782,0.015889782,0.015889782,-39.1364974,0.078790523,26.10779259,1826.045532,0
112001,97.455621,20.5,-21.13397459,0.00030181,0.014468548,54.19913563,54.19913563,54.19913563,54.19913563,33.76579751,33.76579751,33.76579751,33.76579751,33.76579751,33.76579751,1455.40685,3,600.9074159,159.9254126,475.3712708,25.94047676,239.6800076,99999,0.015754913,0.015784829,0.015784829,0.015784829,0.015784829,0.015784829,-29.04354397,-1.022201575,26.58792391,1826.851759,0
112002,97.988166,20.5,-17.39383144,-0.001805486,-0.076110745,53.24114878,53.24114878,53.24114878,53.24114878,34.19005829,34.19005829,34.19005829,34.19005829,34.19005829,34.19005829,1169.856639,3,615.5568384,215.1716248,530.9157078,79.9964513,291.4716056,99999,0.015957629,0.015987784,0.015987784,0.015987784,0.015987784,0.015987784,-26.52302695,-2.020793445,27.19560285,1826.022226,0
112003,98.52071,20.5,-24.26960082,-0.004001472,-0.170481555,53.27487539,53.27487539,53.27487539,53.27487539,34.64008766,34.64008766,34.64008766,34.64008766,34.64008766,34.64008766,746.9620014,3,631.3236899,267.7097531,586.45797,134.8248431,340.1672233,99999,0.016213169,0.016223325,0.016223325,0.016223325,0.016223325,0.016223325,-21.6750724,-2.914549517,27.48202462,1825.081617,0
112004,99.053254,20.5,-30.22037695,-0.005842104,-0.25137273,53.48115737,53.48115737,53.48115737,53.48115737,35.15665599,35.15665599,35.15665599,35.15665599,35.15665599,35.15665599,1169.0715,3,655.0751393,252.5322572,641.9490613,189.4638607,389.0617082,99999,0.016620036,0.016618974,0.016618974,0.016618974,0.016618974,0.016618974,-8.925167806,-3.718201191,27.68910191,1825.070955,0
112005,99.585799,20.5,-25.6747408,-0.006872409,-0.313244745,53.71636561,53.71636561,53.71636561,53.71636561,35.65349156,35.65349156,35.65349156,35.65349156,35.65349156,35.65349156,733.0767686,3,679.9077038,232.5928871,697.2858197,244.1544596,440.3793456,99999,0.017533897,0.017528082,0.017528082,0.017528082,0.017528082,0.017528082,-2.589751134,-4.4406071,27.24778234,1825.025375,0
112006,100.11834,20.5,-22.42080928,-0.007081201,-0.367055942,54.1021848,54.1021848,54.1021848,54.1021848,36.04757279,36.04757279,36.04757279,36.04757279,36.04757279,36.04757279,582.6782034,3,710.3690555,187.8594431,751.8180311,299.1126892,490.605145,99999,0.015015757,0.015011671,0.015011671,0.015011671,0.015011671,0.015011671,-11.83178565,-5.07802368,26.81809112,1824.797979,0
112007,100.65089,20.5,-23.68786594,-0.00701728,-0.43299439,54.46482076,54.46482076,54.46482076,54.46482076,36.43713359,36.43713359,36.43713359,36.43713359,36.43713359,36.43713359,664.3446003,3,742.3549074,142.2214111,805.8381344,354.1472948,537.0115435,99999,0.013149763,0.013152148,0.013152148,0.013152148,0.013152148,0.013152148,-25.38754328,-5.620963818,26.42908202,1824.672124,0
112008,101.18343,20.5,-23.4093226,-0.00716218,-0.511042457,54.768795,54.768795,54.768795,54.768795,36.81523651,36.81523651,36.81523651,36.81523651,36.81523651,36.81523651,1154.2506,3,778.1948429,94.2981336,858.5595944,409.3716993,580.1610091,99999,0.014634299,0.014642293,0.014642293,0.014642293,0.014642293,0.014642293,-30.07953683,-6.062938967,26.24371562,1824.803114,0
112009,101.71598,20.5,-20.18912737,-0.00764576,-0.576554069,55.0395801,55.0395801,55.0395801,55.0395801,37.22142415,37.22142415,37.22142415,37.22142415,37.22142415,37.22142415,751.2873996,3,815.6769073,57.5185259,911.4980244,454.5108722,617.114125,99999,0.014473137,0.014482943,0.014482943,0.014482943,0.014482943,0.014482943,-29.95588676,-6.408053072,26.44591861,1824.685513,0
112010,102.24852,20.5,-19.83668422,-0.008350454,-0.602021269,55.26170606,55.26170606,55.26170606,55.26170606,37.66875783,37.66875783,37.66875783,37.66875783,37.66875783,37.66875783,956.0480009,3.12426,855.5641663,37.07431664,964.7520244,484.8656522,652.466328,99999,0.012844647,0.012852934,0.012852934,0.012852934,0.012852934,0.012852934,-33.57908583,-6.67454997,26.55207207,1824.203549,0
112011,102.78107,20.5,-22.76162486,-0.00909804,-0.600702005,55.89685183,55.89685183,55.89685183,55.89685183,38.15544954,38.15544954,38.15544954,38.15544954,38.15544954,38.15544954,994.993402,3.390535,897.110477,53.66631751,1007.916605,470.1092672,685.990357,99999,0.01298898,0.012983918,0.012983918,0.012983918,0.012983918,0.012983918,-33.83837003,-6.892199976,26.54846004,1823.984976,0
112012,103.31361,20.5,-25.600311,-0.009666793,-0.587375384,56.90151361,56.90151361,56.90151361,56.90151361,38.6773385,38.6773385,38.6773385,38.6773385,38.6773385,38.6773385,984.0274019,3.656805,940.1397025,103.3949043,1042.052406,414.9913772,685.8135348,99999,0.01177133,0.011752285,0.011752285,0.011752285,0.011752285,0.011752285,-18.85097422,-7.094244563,26.82441568,1824.002073,0
112013,103.84615,20.5,-28.37882155,-0.009480708,-0.565387915,58.41482486,58.41482486,58.41482486,58.41482486,38.89807732,38.89807732,38.89807732,38.89807732,38.89807732,38.89807732,1244.854997,3.923075,984.899678,119.6230925,1077.88435,360.1157859,662.1107106,99999,0.013141373,0.01307997,0.01307997,0.01307997,0.01307997,0.01307997,2.682562187,-7.304336757,27.29553645,1823.855729,0
112014,104.3787,20.5,-23.9479208,-0.008167509,-0.526900529,60.20206009,60.20206009,60.20206009,60.20206009,38.95665815,38.95665815,38.95665815,38.95665815,38.95665815,38.95665815,813.4269991,3.9526625,1030.592461,117.8124217,1114.6303,305.3696361,616.179457,99999,0.013205188,0.013151666,0.013151666,0.013151666,0.013151666,0.013151666,6.577838299,-7.524166271,27.37850703,1823.621373,0
112015,104.91124,20.5,-16.58825422,-0.006667107,-0.487111368,62.06741876,62.06741876,62.06741876,62.06741876,38.11050956,38.11050956,38.11050956,38.11050956,38.11050956,38.11050956,633.9728012,3.886095,1077.18912,89.08612658,1153.43176,251.3647539,561.2189335,58872.52281,0.011960085,0.011902135,0.011902135,0.011902135,0.011902135,0.011902135,-14.74206558,-7.729737299,27.30378619,1823.677379,0
112016,105.44379,20.5,-14.30162106,-0.006039597,-0.500876104,63.9558662,63.9558662,63.9558662,63.9558662,36.99747998,36.99747998,36.99747998,36.99747998,36.99747998,36.99747998,74.8534001,3.81952625,1124.05352,52.42005787,1192.84046,197.5772039,506.4688445,5614.314892,0.012317037,0.012303923,0.012303923,0.012303923,0.012303923,0.012303923,-39.47952206,-7.880094127,27.33827704,1823.819033,0
112017,105.97633,20.5,-13.02966896,-0.00697793,-0.608435631,65.9348093,65.9348093,65.9348093,65.9348093,36.01784311,36.01784311,36.01784311,36.01784311,36.01784311,36.01784311,3,3.75295875,1172.82236,37.19905537,1233.67741,147.4202998,451.7620771,5.338415038,0.013843213,0.013855187,0.013855187,0.013855187,0.013855187,0.013855187,-41.7346439,-7.934721054,27.39460995,1825.734536,0
112673,96.017831,21,-11.56582615,0.000630925,0.02622403,102.2468641,102.2468641,102.2468641,102.2468641,33.3697366,33.3697366,33.3697366,33.3697366,33.3697366,33.3697366,171.0808401,3,648.0715371,56.59451859,329.5214034,-7.666680219,80.18020435,99999,0.016628106,0.016730324,0.016730324,0.016730324,0.016730324,0.016730324,-17.36549331,2.597970064,26.51863923,1826.590033,0
112674,96.552749,21,-19.11594567,0.002394889,0.103431183,77.31285582,77.31285582,77.31285582,77.31285582,33.31530845,33.31530845,33.31530845,33.31530845,33.31530845,33.31530845,1314.393809,3,646.4880237,69.1629559,384.9227202,-50.56196047,135.5351206,99999,0.017206748,0.017292206,0.017292206,0.017292206,0.017292206,0.017292206,-35.73423312,1.386664568,26.44038209,1826.66345,0
112675,97.087667,21,-24.99894364,0.001562951,0.069061272,64.28822264,64.28822264,64.28822264,64.28822264,33.52125201,33.52125201,33.52125201,33.52125201,33.52125201,33.52125201,1052.87976,3,651.9442102,123.3956164,440.4204545,1.643361377,190.5332321,99999,0.015900391,0.015979216,0.015979216,0.015979216,0.015979216,0.015979216,-28.43303181,0.201855728,26.4390354,1827.063267,0
112676,97.622585,21,-22.37678252,-0.00037961,-0.015112284,54.29138785,54.29138785,54.29138785,54.29138785,33.77561646,33.77561646,33.77561646,33.77561646,33.77561646,33.77561646,1224.458049,3,659.4353009,177.8630278,495.9304481,54.07178741,243.7110323,99999,0.015780405,0.015828112,0.015828112,0.015828112,0.015828112,0.015828112,-19.88961841,-0.898685961,26.83006298,1827.198993,0
112677,98.157504,21,-21.64344511,-0.00271949,-0.119364436,54.4790066,54.4790066,54.4790066,54.4790066,34.19285262,34.19285262,34.19285262,34.19285262,34.19285262,34.19285262,960.8426392,3,673.7711236,233.1201622,551.4817813,107.2507572,294.311539,99999,0.01643626,0.016470638,0.016470638,0.016470638,0.016470638,0.016470638,-16.11708514,-1.896273425,27.08700314,1826.446404,0
112678,98.692422,21,-25.43615869,-0.005146523,-0.225900269,54.70065616,54.70065616,54.70065616,54.70065616,34.62355786,34.62355786,34.62355786,34.62355786,34.62355786,34.62355786,523.466979,3,690.9259006,268.9137076,607.0137703,160.9847666,338.73595,99999,0.01623187,0.016246163,0.016246163,0.016246163,0.016246163,0.016246163,-12.80130946,-2.79493404,27.02263806,1826.106342,0
112679,99.22734,21,-28.20824451,-0.007210586,-0.319612348,54.98287855,54.98287855,54.98287855,54.98287855,35.07823836,35.07823836,35.07823836,35.07823836,35.07823836,35.07823836,1010.414201,3,713.0982419,270.0637821,662.5115128,215.7068796,385.042507,99999,0.016754106,0.016760227,0.016760227,0.016760227,0.016760227,0.016760227,-11.63409816,-3.603759482,26.88771879,1826.500543,0
112680,99.762259,21,-29.59948201,-0.008451505,-0.396168802,55.31148429,55.31148429,55.31148429,55.31148429,35.50538264,35.50538264,35.50538264,35.50538264,35.50538264,35.50538264,1118.516381,3,738.4701956,247.44008,716.2653463,270.638901,433.895591,99999,0.017116251,0.017122611,0.017122611,0.017122611,0.017122611,0.017122611,-16.95120619,-4.325421357,26.6573433,1826.642219,0
112681,100.29718,21,-29.59740722,-0.008770357,-0.462677006,55.6883138,55.6883138,55.6883138,55.6883138,35.90389923,35.90389923,35.90389923,35.90389923,35.90389923,35.90389923,847.0190002,3,767.1687204,200.0995715,768.206195,325.7892553,479.1927917,99999,0.014133403,0.014145077,0.014145077,0.014145077,0.014145077,0.014145077,-24.52041606,-4.954179001,26.12564118,1826.521353,0
112682,100.8321,21,-28.48069459,-0.008645359,-0.526073116,55.83789624,55.83789624,55.83789624,55.83789624,36.33894565,36.33894565,36.33894565,36.33894565,36.33894565,36.33894565,756.8190007,3,799.1881813,151.9471659,813.3388763,380.922903,521.6450961,99999,0.013098991,0.013115503,0.013115503,0.013115503,0.013115503,0.013115503,-27.29588025,-5.480938624,25.35288294,1826.560374,0
112683,101.36701,21,-26.88037296,-0.008574378,-0.577020211,55.84869468,55.84869468,55.84869468,55.84869468,36.79629346,36.79629346,36.79629346,36.79629346,36.79629346,36.79629346,697.9513001,3,833.2351995,103.299774,854.3129692,436.0453801,555.3900541,99999,0.014620695,0.014637746,0.014637746,0.014637746,0.014637746,0.014637746,-28.33617892,-5.901316384,25.17014415,1826.69704,0
112684,101.90193,21,-25.05876594,-0.00871527,-0.606308642,55.58446202,55.58446202,55.58446202,55.58446202,37.31996863,37.31996863,37.31996863,37.31996863,37.31996863,37.31996863,1082.521599,3,870.3978118,73.58237859,897.1568125,474.3883164,585.1524883,99999,0.014201749,0.014215007,0.014215007,0.014215007,0.014215007,0.014215007,-34.98758422,-6.222437919,25.2573229,1826.426946,0
